BANK_ID,BANK_NAME,IFS_CODE,EST_YEAR
3326,BANK3326,BANK910449,1950
3327,BANK3327,BANK796935,1953
3328,BANK3328,BANK669049,2003
3329,BANK3329,BANK101059,1953
3330,BANK3330,BANK273253,1986
3331,BANK3331,BANK385114,2008
3332,BANK3332,BANK866582,1983
3333,BANK3333,BANK498623,2003
3334,BANK3334,BANK425983,1961
3335,BANK3335,BANK491030,1952
3336,BANK3336,BANK355159,1961
3337,BANK3337,BANK450853,1980
3338,BANK3338,BANK646639,1996
3339,BANK3339,BANK173390,1970
3340,BANK3340,BANK239548,2000
3341,BANK3341,BANK88141,1952
3342,BANK3342,BANK171249,1974
3343,BANK3343,BANK606857,2008
3344,BANK3344,BANK399455,1950
3345,BANK3345,BANK568798,2010
3346,BANK3346,BANK47069,1956
3347,BANK3347,BANK200807,1978
3348,BANK3348,BANK541621,1950
3349,BANK3349,BANK330399,2007
3350,BANK3350,BANK185175,1997
3351,BANK3351,BANK5371,1950
3352,BANK3352,BANK963561,1990
3353,BANK3353,BANK783412,1986
3354,BANK3354,BANK830026,1987
3355,BANK3355,BANK204743,1968
3356,BANK3356,BANK916834,1993
3357,BANK3357,BANK552987,1983
3358,BANK3358,BANK60047,1958
3359,BANK3359,BANK575893,1968
3360,BANK3360,BANK764538,1952
3361,BANK3361,BANK377578,2001
3362,BANK3362,BANK517962,2014
3363,BANK3363,BANK12269,2000
3364,BANK3364,BANK421327,1952
3365,BANK3365,BANK984591,1979
3366,BANK3366,BANK505875,2000
3367,BANK3367,BANK753611,2008
3368,BANK3368,BANK111820,1953
3369,BANK3369,BANK425170,1998
3370,BANK3370,BANK203733,1969
3371,BANK3371,BANK450710,1970
3372,BANK3372,BANK146348,1994
3373,BANK3373,BANK273441,1988
3374,BANK3374,BANK654634,1950
3375,BANK3375,BANK688202,2003
3376,BANK3376,BANK258100,1967
3377,BANK3377,BANK819497,1974
3378,BANK3378,BANK951680,1997
3379,BANK3379,BANK440740,1992
3380,BANK3380,BANK509387,2005
3381,BANK3381,BANK526740,1956
3382,BANK3382,BANK67416,1965
3383,BANK3383,BANK191555,1964
3384,BANK3384,BANK50427,1970
3385,BANK3385,BANK910523,1985
3386,BANK3386,BANK727639,2002
3387,BANK3387,BANK265844,2001
3388,BANK3388,BANK48473,2002
3389,BANK3389,BANK142420,1951
3390,BANK3390,BANK983735,1973
3391,BANK3391,BANK56809,1999
3392,BANK3392,BANK273788,1979
3393,BANK3393,BANK269925,1967
3394,BANK3394,BANK685105,2003
3395,BANK3395,BANK550398,1976
3396,BANK3396,BANK760884,1981
3397,BANK3397,BANK497834,1985
3398,BANK3398,BANK495893,1987
3399,BANK3399,BANK196882,1970
3400,BANK3400,BANK318520,1957
3401,BANK3401,BANK695323,1956
3402,BANK3402,BANK128712,1996
3403,BANK3403,BANK997048,1964
3404,BANK3404,BANK974787,1951
3405,BANK3405,BANK365429,1981
3406,BANK3406,BANK884824,1965
3407,BANK3407,BANK368690,1983
3408,BANK3408,BANK652313,1964
3409,BANK3409,BANK292510,1999
3410,BANK3410,BANK803296,1997
3411,BANK3411,BANK847706,1976
3412,BANK3412,BANK588234,1970
3413,BANK3413,BANK317721,2005
3414,BANK3414,BANK613316,1962
3415,BANK3415,BANK132883,2000
3416,BANK3416,BANK780718,1976
3417,BANK3417,BANK173936,1958
3418,BANK3418,BANK377990,2012
3419,BANK3419,BANK573487,1986
3420,BANK3420,BANK732759,1984
3421,BANK3421,BANK377500,1991
3422,BANK3422,BANK578795,1951
3423,BANK3423,BANK736984,2011
3424,BANK3424,BANK101476,2001
3425,BANK3425,BANK208160,1976
3426,BANK3426,BANK170063,2008
3427,BANK3427,BANK744263,1956
3428,BANK3428,BANK554936,1977
3429,BANK3429,BANK409023,2007
3430,BANK3430,BANK65326,1968
3431,BANK3431,BANK123828,1955
3432,BANK3432,BANK361727,2012
3433,BANK3433,BANK108940,2011
3434,BANK3434,BANK931613,2003
3435,BANK3435,BANK493852,2011
3436,BANK3436,BANK543891,2003
3437,BANK3437,BANK664702,1959
3438,BANK3438,BANK522952,1976
3439,BANK3439,BANK448282,1977
3440,BANK3440,BANK179965,1998
3441,BANK3441,BANK994488,1955
3442,BANK3442,BANK760724,1958
3443,BANK3443,BANK139845,1964
3444,BANK3444,BANK621425,1980
3445,BANK3445,BANK300633,1985
3446,BANK3446,BANK795780,1957
3447,BANK3447,BANK821644,1976
3448,BANK3448,BANK417896,1982
3449,BANK3449,BANK23842,1953
3450,BANK3450,BANK752166,2001
3451,BANK3451,BANK362298,1983
3452,BANK3452,BANK924448,1960
3453,BANK3453,BANK3176,1992
3454,BANK3454,BANK515583,1993
3455,BANK3455,BANK656515,1978
3456,BANK3456,BANK313353,1999
3457,BANK3457,BANK96648,1998
3458,BANK3458,BANK805417,1962
3459,BANK3459,BANK269138,1975
3460,BANK3460,BANK191129,2014
3461,BANK3461,BANK13837,1986
3462,BANK3462,BANK182138,2011
3463,BANK3463,BANK102938,2000
3464,BANK3464,BANK834368,1991
3465,BANK3465,BANK857127,1975
3466,BANK3466,BANK650988,1997
3467,BANK3467,BANK55037,2014
3468,BANK3468,BANK4909,1958
3469,BANK3469,BANK115706,2002
3470,BANK3470,BANK32238,1966
3471,BANK3471,BANK839387,1960
3472,BANK3472,BANK835659,1963
3473,BANK3473,BANK726944,1950
3474,BANK3474,BANK380727,2014
3475,BANK3475,BANK339970,1997
3476,BANK3476,BANK157127,1963
3477,BANK3477,BANK107862,2007
3478,BANK3478,BANK145988,2012
3479,BANK3479,BANK519904,1955
3480,BANK3480,BANK270465,1955
3481,BANK3481,BANK280430,1990
3482,BANK3482,BANK872174,1982
3483,BANK3483,BANK422800,1968
3484,BANK3484,BANK246374,2005
3485,BANK3485,BANK588111,1951
3486,BANK3486,BANK444289,1994
3487,BANK3487,BANK52831,1986
3488,BANK3488,BANK358321,1981
3489,BANK3489,BANK925834,1974
3490,BANK3490,BANK645452,1991
3491,BANK3491,BANK150274,1980
3492,BANK3492,BANK922522,1970
3493,BANK3493,BANK701136,1992
3494,BANK3494,BANK510874,2000
3495,BANK3495,BANK359708,1954
3496,BANK3496,BANK951985,2002
3497,BANK3497,BANK131069,1970
3498,BANK3498,BANK172319,1961
3499,BANK3499,BANK551126,2009
3500,BANK3500,BANK363980,1958
3501,BANK3501,BANK866302,1952
3502,BANK3502,BANK630538,2004
3503,BANK3503,BANK941742,1984
3504,BANK3504,BANK386028,1992
3505,BANK3505,BANK107630,1952
3506,BANK3506,BANK112994,1982
3507,BANK3507,BANK856552,1993
3508,BANK3508,BANK139789,1971
3509,BANK3509,BANK606514,1963
3510,BANK3510,BANK579485,1962
3511,BANK3511,BANK432567,1950
3512,BANK3512,BANK263306,1972
3513,BANK3513,BANK989429,1970
3514,BANK3514,BANK278481,2008
3515,BANK3515,BANK921937,2001
3516,BANK3516,BANK524510,1994
3517,BANK3517,BANK857704,1959
3518,BANK3518,BANK969807,1971
3519,BANK3519,BANK702934,1972
3520,BANK3520,BANK14342,1954
3521,BANK3521,BANK486368,2005
3522,BANK3522,BANK871741,1978
3523,BANK3523,BANK370479,1973
3524,BANK3524,BANK393993,1968
3525,BANK3525,BANK654380,1959
3526,BANK3526,BANK175958,1960
3527,BANK3527,BANK563869,2005
3528,BANK3528,BANK238439,1983
3529,BANK3529,BANK834166,1990
3530,BANK3530,BANK40771,1997
3531,BANK3531,BANK913258,1988
3532,BANK3532,BANK289256,1983
3533,BANK3533,BANK567727,1993
3534,BANK3534,BANK650944,1972
3535,BANK3535,BANK294516,1975
3536,BANK3536,BANK262298,1972
3537,BANK3537,BANK987681,1991
3538,BANK3538,BANK735080,2002
3539,BANK3539,BANK523768,1951
3540,BANK3540,BANK798363,1969
3541,BANK3541,BANK401740,1983
3542,BANK3542,BANK282193,1978
3543,BANK3543,BANK907322,1950
3544,BANK3544,BANK428630,2007
3545,BANK3545,BANK853077,1989
3546,BANK3546,BANK236141,1978
3547,BANK3547,BANK726262,1950
3548,BANK3548,BANK480782,1963
3549,BANK3549,BANK148352,2007
3550,BANK3550,BANK616751,1993
3551,BANK3551,BANK339157,2000
3552,BANK3552,BANK28854,1974
3553,BANK3553,BANK595035,2008
3554,BANK3554,BANK636588,1969
3555,BANK3555,BANK49064,1995
3556,BANK3556,BANK634290,2002
3557,BANK3557,BANK665017,1980
3558,BANK3558,BANK198246,1965
3559,BANK3559,BANK31973,1957
3560,BANK3560,BANK996420,1985
3561,BANK3561,BANK83231,1983
3562,BANK3562,BANK59239,2011
3563,BANK3563,BANK904646,1963
3564,BANK3564,BANK479449,1955
3565,BANK3565,BANK267256,1991
3566,BANK3566,BANK224733,2008
3567,BANK3567,BANK937256,1958
3568,BANK3568,BANK36128,1963
3569,BANK3569,BANK260996,1993
3570,BANK3570,BANK209940,1964
3571,BANK3571,BANK580345,1998
3572,BANK3572,BANK816765,1966
3573,BANK3573,BANK51688,1999
3574,BANK3574,BANK746036,2006
3575,BANK3575,BANK319863,1996
3576,BANK3576,BANK597725,1991
3577,BANK3577,BANK932489,1984
3578,BANK3578,BANK923099,1977
3579,BANK3579,BANK909782,1968
3580,BANK3580,BANK294684,1995
3581,BANK3581,BANK138841,1967
3582,BANK3582,BANK614402,1977
3583,BANK3583,BANK412696,1990
3584,BANK3584,BANK880405,1971
3585,BANK3585,BANK842865,1979
3586,BANK3586,BANK958841,1984
3587,BANK3587,BANK318186,1983
3588,BANK3588,BANK322405,1953
3589,BANK3589,BANK152486,1963
3590,BANK3590,BANK209918,1980
3591,BANK3591,BANK537795,2014
3592,BANK3592,BANK68811,2002
3593,BANK3593,BANK580603,1981
3594,BANK3594,BANK16157,2003
3595,BANK3595,BANK516982,1972
3596,BANK3596,BANK446964,1972
3597,BANK3597,BANK4630,1961
3598,BANK3598,BANK9281,1993
3599,BANK3599,BANK414649,2005
3600,BANK3600,BANK391462,1970
3601,BANK3601,BANK866841,2012
3602,BANK3602,BANK226435,2012
3603,BANK3603,BANK916106,1975
3604,BANK3604,BANK149537,1951
3605,BANK3605,BANK671459,1993
3606,BANK3606,BANK677379,2003
3607,BANK3607,BANK502649,1987
3608,BANK3608,BANK27513,1955
3609,BANK3609,BANK435902,1971
3610,BANK3610,BANK450320,2004
3611,BANK3611,BANK197162,1957
3612,BANK3612,BANK301431,1991
3613,BANK3613,BANK1561,1994
3614,BANK3614,BANK32106,2002
3615,BANK3615,BANK71000,1971
3616,BANK3616,BANK879048,1965
3617,BANK3617,BANK139265,1958
3618,BANK3618,BANK623575,1987
3619,BANK3619,BANK486191,2005
3620,BANK3620,BANK958626,1953
3621,BANK3621,BANK735506,1993
3622,BANK3622,BANK470495,1977
3623,BANK3623,BANK262397,1964
3624,BANK3624,BANK563026,1978
3625,BANK3625,BANK805767,1997
3626,BANK3626,BANK290071,1976
3627,BANK3627,BANK608436,2003
3628,BANK3628,BANK708404,1961
3629,BANK3629,BANK327418,1985
3630,BANK3630,BANK865659,1954
3631,BANK3631,BANK799490,1999
3632,BANK3632,BANK11967,1955
3633,BANK3633,BANK954849,1950
3634,BANK3634,BANK128087,1953
3635,BANK3635,BANK149023,1998
3636,BANK3636,BANK47719,1975
3637,BANK3637,BANK648841,2009
3638,BANK3638,BANK493145,1990
3639,BANK3639,BANK120452,2007
3640,BANK3640,BANK223626,1981
3641,BANK3641,BANK923773,2003
3642,BANK3642,BANK643606,2012
3643,BANK3643,BANK989695,1955
3644,BANK3644,BANK113769,2006
3645,BANK3645,BANK907633,2013
3646,BANK3646,BANK872701,1993
3647,BANK3647,BANK744437,1994
3648,BANK3648,BANK994773,1978
3649,BANK3649,BANK796176,1999
3650,BANK3650,BANK803222,1978
3651,BANK3651,BANK762396,1988
3652,BANK3652,BANK221907,2014
3653,BANK3653,BANK293090,1982
3654,BANK3654,BANK767027,1953
3655,BANK3655,BANK80056,1979
3656,BANK3656,BANK924396,1971
3657,BANK3657,BANK846027,1977
3658,BANK3658,BANK664488,1955
3659,BANK3659,BANK647871,2000
3660,BANK3660,BANK354189,2008
3661,BANK3661,BANK973753,1960
3662,BANK3662,BANK220960,1960
3663,BANK3663,BANK687010,1968
3664,BANK3664,BANK841938,1991
3665,BANK3665,BANK103827,2006
3666,BANK3666,BANK944135,1995
3667,BANK3667,BANK377107,1974
3668,BANK3668,BANK485758,1950
3669,BANK3669,BANK241122,1959
3670,BANK3670,BANK922161,2001
3671,BANK3671,BANK878716,1963
3672,BANK3672,BANK224192,1988
3673,BANK3673,BANK280240,1996
3674,BANK3674,BANK172817,2000
3675,BANK3675,BANK121945,2001
3676,BANK3676,BANK254159,1994
3677,BANK3677,BANK560645,1976
3678,BANK3678,BANK344388,1967
3679,BANK3679,BANK625296,2003
3680,BANK3680,BANK233030,1970
3681,BANK3681,BANK437982,2006
3682,BANK3682,BANK927466,1983
3683,BANK3683,BANK371584,1968
3684,BANK3684,BANK774917,1987
3685,BANK3685,BANK960508,2010
3686,BANK3686,BANK842,1959
3687,BANK3687,BANK69457,1961
3688,BANK3688,BANK173917,1997
3689,BANK3689,BANK543525,1953
3690,BANK3690,BANK119426,1980
3691,BANK3691,BANK156469,2003
3692,BANK3692,BANK332604,1985
3693,BANK3693,BANK885517,1982
3694,BANK3694,BANK529569,1992
3695,BANK3695,BANK40766,1958
3696,BANK3696,BANK35484,1978
3697,BANK3697,BANK715308,1952
3698,BANK3698,BANK591365,1996
3699,BANK3699,BANK840293,2014
3700,BANK3700,BANK770475,1956
3701,BANK3701,BANK48791,1954
3702,BANK3702,BANK624709,2001
3703,BANK3703,BANK731734,2014
3704,BANK3704,BANK713986,2013
3705,BANK3705,BANK677832,1983
3706,BANK3706,BANK419051,1974
3707,BANK3707,BANK891396,1962
3708,BANK3708,BANK907112,1962
3709,BANK3709,BANK302701,1965
3710,BANK3710,BANK782313,1982
3711,BANK3711,BANK388167,1969
3712,BANK3712,BANK740539,1959
3713,BANK3713,BANK960714,1978
3714,BANK3714,BANK798154,1988
3715,BANK3715,BANK815531,1966
3716,BANK3716,BANK45417,1989
3717,BANK3717,BANK699418,1970
3718,BANK3718,BANK12634,2010
3719,BANK3719,BANK949485,1983
3720,BANK3720,BANK135000,1976
3721,BANK3721,BANK626293,1977
3722,BANK3722,BANK629439,2005
3723,BANK3723,BANK962873,2013
3724,BANK3724,BANK611919,1984
3725,BANK3725,BANK416278,1982
3726,BANK3726,BANK323779,1952
3727,BANK3727,BANK924266,2006
3728,BANK3728,BANK724465,1955
3729,BANK3729,BANK386839,1991
3730,BANK3730,BANK103571,2000
3731,BANK3731,BANK191962,1988
3732,BANK3732,BANK662802,1994
3733,BANK3733,BANK91731,1989
3734,BANK3734,BANK535119,1963
3735,BANK3735,BANK482104,1969
3736,BANK3736,BANK979141,2001
3737,BANK3737,BANK721002,1991
3738,BANK3738,BANK148167,2012
3739,BANK3739,BANK73028,1982
3740,BANK3740,BANK767092,1975
3741,BANK3741,BANK62290,1964
3742,BANK3742,BANK873837,1983
3743,BANK3743,BANK202781,1982
3744,BANK3744,BANK739430,1965
3745,BANK3745,BANK533848,2005
3746,BANK3746,BANK197537,2008
3747,BANK3747,BANK135424,1971
3748,BANK3748,BANK91156,1997
3749,BANK3749,BANK57983,2009
3750,BANK3750,BANK297388,1961
3751,BANK3751,BANK722358,2008
3752,BANK3752,BANK982889,1953
3753,BANK3753,BANK458428,1965
3754,BANK3754,BANK828112,2007
3755,BANK3755,BANK679485,1957
3756,BANK3756,BANK948460,2012
3757,BANK3757,BANK690473,1950
3758,BANK3758,BANK733030,2000
3759,BANK3759,BANK555562,2006
3760,BANK3760,BANK141282,1995
3761,BANK3761,BANK428753,1969
3762,BANK3762,BANK58150,1973
3763,BANK3763,BANK550310,1980
3764,BANK3764,BANK651272,1964
3765,BANK3765,BANK275586,2005
3766,BANK3766,BANK276793,1994
3767,BANK3767,BANK553105,1979
3768,BANK3768,BANK593542,1978
3769,BANK3769,BANK379116,2013
3770,BANK3770,BANK717066,1958
3771,BANK3771,BANK117659,1996
3772,BANK3772,BANK962747,1975
3773,BANK3773,BANK365046,2001
3774,BANK3774,BANK799975,1979
3775,BANK3775,BANK149316,1986
3776,BANK3776,BANK166657,2005
3777,BANK3777,BANK970795,1986
3778,BANK3778,BANK357734,1998
3779,BANK3779,BANK835939,1951
3780,BANK3780,BANK346348,1997
3781,BANK3781,BANK808958,2013
3782,BANK3782,BANK555228,2013
3783,BANK3783,BANK599635,1983
3784,BANK3784,BANK164432,1974
3785,BANK3785,BANK180388,2005
3786,BANK3786,BANK170118,2008
3787,BANK3787,BANK214300,1953
3788,BANK3788,BANK150196,1995
3789,BANK3789,BANK95386,1972
3790,BANK3790,BANK899302,2004
3791,BANK3791,BANK793495,1961
3792,BANK3792,BANK122044,1994
3793,BANK3793,BANK749893,1953
3794,BANK3794,BANK830417,1988
3795,BANK3795,BANK323971,1980
3796,BANK3796,BANK674888,1976
3797,BANK3797,BANK800610,1994
3798,BANK3798,BANK326271,2009
3799,BANK3799,BANK848045,2012
3800,BANK3800,BANK121681,1991
3801,BANK3801,BANK261924,1987
3802,BANK3802,BANK62891,1962
3803,BANK3803,BANK444391,1980
3804,BANK3804,BANK576250,1953
3805,BANK3805,BANK210886,1972
3806,BANK3806,BANK954219,2010
3807,BANK3807,BANK816462,1974
3808,BANK3808,BANK517271,1951
3809,BANK3809,BANK852436,2005
3810,BANK3810,BANK791713,1959
3811,BANK3811,BANK73636,1980
3812,BANK3812,BANK393570,1965
3813,BANK3813,BANK720948,1957
3814,BANK3814,BANK568407,2006
3815,BANK3815,BANK936962,1993
3816,BANK3816,BANK757664,2000
3817,BANK3817,BANK76753,2005
3818,BANK3818,BANK755810,1998
3819,BANK3819,BANK138981,1984
3820,BANK3820,BANK171379,1966
3821,BANK3821,BANK851716,1984
3822,BANK3822,BANK32000,1987
3823,BANK3823,BANK539850,1950
3824,BANK3824,BANK395279,1961
3825,BANK3825,BANK269118,1982
3826,BANK3826,BANK381307,2014
3827,BANK3827,BANK636041,1972
3828,BANK3828,BANK45888,2000
3829,BANK3829,BANK730455,1960
3830,BANK3830,BANK969217,1972
3831,BANK3831,BANK37463,1970
3832,BANK3832,BANK902310,1980
3833,BANK3833,BANK710301,1953
3834,BANK3834,BANK652420,2012
3835,BANK3835,BANK23371,1994
3836,BANK3836,BANK432675,1988
3837,BANK3837,BANK150308,1982
3838,BANK3838,BANK122628,1973
3839,BANK3839,BANK566665,1964
3840,BANK3840,BANK878184,1999
3841,BANK3841,BANK685161,1961
3842,BANK3842,BANK784857,2000
3843,BANK3843,BANK174589,1967
3844,BANK3844,BANK6291,1988
3845,BANK3845,BANK801880,1966
3846,BANK3846,BANK827197,1979
3847,BANK3847,BANK262790,1954
3848,BANK3848,BANK310747,1966
3849,BANK3849,BANK309759,1977
3850,BANK3850,BANK714103,1964
3851,BANK3851,BANK295720,1995
3852,BANK3852,BANK17003,1966
3853,BANK3853,BANK310059,1971
3854,BANK3854,BANK965797,1978
3855,BANK3855,BANK284505,2011
3856,BANK3856,BANK368957,1994
3857,BANK3857,BANK415261,1966
3858,BANK3858,BANK606111,1967
3859,BANK3859,BANK905361,1958
3860,BANK3860,BANK204374,1960
3861,BANK3861,BANK77648,1969
3862,BANK3862,BANK137606,1981
3863,BANK3863,BANK117930,1986
3864,BANK3864,BANK817795,1973
3865,BANK3865,BANK920527,2009
3866,BANK3866,BANK464122,2010
3867,BANK3867,BANK825946,1986
3868,BANK3868,BANK962058,1980
3869,BANK3869,BANK173223,2002
3870,BANK3870,BANK762846,1993
3871,BANK3871,BANK755384,1984
3872,BANK3872,BANK917594,1953
3873,BANK3873,BANK104273,1971
3874,BANK3874,BANK598419,1987
3875,BANK3875,BANK828415,2000
3876,BANK3876,BANK848596,1999
3877,BANK3877,BANK643865,1982
3878,BANK3878,BANK930840,1988
3879,BANK3879,BANK909897,1950
3880,BANK3880,BANK878153,2014
3881,BANK3881,BANK105851,1999
3882,BANK3882,BANK939349,2012
3883,BANK3883,BANK172238,1989
3884,BANK3884,BANK388961,1974
3885,BANK3885,BANK140711,2008
3886,BANK3886,BANK995876,1972
3887,BANK3887,BANK127128,2005
3888,BANK3888,BANK620400,1994
3889,BANK3889,BANK939631,1975
3890,BANK3890,BANK911798,1985
3891,BANK3891,BANK782632,2014
3892,BANK3892,BANK564379,1954
3893,BANK3893,BANK899359,1967
3894,BANK3894,BANK945863,1975
3895,BANK3895,BANK524910,1969
3896,BANK3896,BANK729142,1956
3897,BANK3897,BANK618473,1952
3898,BANK3898,BANK237178,1976
3899,BANK3899,BANK19549,1962
3900,BANK3900,BANK574838,1990
3901,BANK3901,BANK576167,1996
3902,BANK3902,BANK531336,1993
3903,BANK3903,BANK833839,1979
3904,BANK3904,BANK971678,1988
3905,BANK3905,BANK427687,2000
3906,BANK3906,BANK942989,1960
3907,BANK3907,BANK731683,2010
3908,BANK3908,BANK2725,1996
3909,BANK3909,BANK621408,1963
3910,BANK3910,BANK293575,1989
3911,BANK3911,BANK269161,1977
3912,BANK3912,BANK799262,1982
3913,BANK3913,BANK474155,1970
3914,BANK3914,BANK108008,1999
3915,BANK3915,BANK879478,1950
3916,BANK3916,BANK608569,1979
3917,BANK3917,BANK434387,2004
3918,BANK3918,BANK857239,1975
3919,BANK3919,BANK635857,1989
3920,BANK3920,BANK940460,1950
3921,BANK3921,BANK914216,2005
3922,BANK3922,BANK839759,1959
3923,BANK3923,BANK749958,1987
3924,BANK3924,BANK114774,2001
3925,BANK3925,BANK86456,1979
3926,BANK3926,BANK360035,1991
3927,BANK3927,BANK571749,1990
3928,BANK3928,BANK489760,2008
3929,BANK3929,BANK262571,1999
3930,BANK3930,BANK495279,2004
3931,BANK3931,BANK941751,1954
3932,BANK3932,BANK326590,1963
3933,BANK3933,BANK517345,2009
3934,BANK3934,BANK54030,1999
3935,BANK3935,BANK703460,1997
3936,BANK3936,BANK717748,2011
3937,BANK3937,BANK998806,1994
3938,BANK3938,BANK161265,1970
3939,BANK3939,BANK598579,1971
3940,BANK3940,BANK852054,2011
3941,BANK3941,BANK178297,2012
3942,BANK3942,BANK210266,1996
3943,BANK3943,BANK898498,2006
3944,BANK3944,BANK121667,1976
3945,BANK3945,BANK323897,1952
3946,BANK3946,BANK4573,1994
3947,BANK3947,BANK537409,2004
3948,BANK3948,BANK878935,1979
3949,BANK3949,BANK864602,1964
3950,BANK3950,BANK70748,1981
3951,BANK3951,BANK281270,2006
3952,BANK3952,BANK278130,2012
3953,BANK3953,BANK416614,2001
3954,BANK3954,BANK809416,1951
3955,BANK3955,BANK346696,1987
3956,BANK3956,BANK602859,1955
3957,BANK3957,BANK345701,1985
3958,BANK3958,BANK621154,1971
3959,BANK3959,BANK331574,1979
3960,BANK3960,BANK449365,1961
3961,BANK3961,BANK848530,1954
3962,BANK3962,BANK976152,2008
3963,BANK3963,BANK31241,1978
3964,BANK3964,BANK984076,1956
3965,BANK3965,BANK450057,1997
3966,BANK3966,BANK127383,1962
3967,BANK3967,BANK425266,1969
3968,BANK3968,BANK649889,1995
3969,BANK3969,BANK53080,1970
3970,BANK3970,BANK331180,1993
3971,BANK3971,BANK892329,1964
3972,BANK3972,BANK720268,1973
3973,BANK3973,BANK972736,1997
3974,BANK3974,BANK126377,2002
3975,BANK3975,BANK703846,2003
3976,BANK3976,BANK115105,2012
3977,BANK3977,BANK365332,1956
3978,BANK3978,BANK254751,1979
3979,BANK3979,BANK292999,1958
3980,BANK3980,BANK26071,1969
3981,BANK3981,BANK148314,1963
3982,BANK3982,BANK750281,2010
3983,BANK3983,BANK421412,1997
3984,BANK3984,BANK94831,1962
3985,BANK3985,BANK136529,1996
3986,BANK3986,BANK530132,1988
3987,BANK3987,BANK370984,1964
3988,BANK3988,BANK1067,1973
3989,BANK3989,BANK47689,1984
3990,BANK3990,BANK880042,2007
3991,BANK3991,BANK500081,2011
3992,BANK3992,BANK604096,1967
3993,BANK3993,BANK82233,1980
3994,BANK3994,BANK827555,1994
3995,BANK3995,BANK991699,2000
3996,BANK3996,BANK22227,1961
3997,BANK3997,BANK827169,1967
3998,BANK3998,BANK459264,1998
3999,BANK3999,BANK949147,1982
4000,BANK4000,BANK153894,1980
4001,BANK4001,BANK639112,1963
4002,BANK4002,BANK147758,1984
4003,BANK4003,BANK662139,1956
4004,BANK4004,BANK750898,1972
4005,BANK4005,BANK540271,1980
4006,BANK4006,BANK103265,2004
4007,BANK4007,BANK308977,1980
4008,BANK4008,BANK590423,1992
4009,BANK4009,BANK134451,1973
4010,BANK4010,BANK64632,1990
4011,BANK4011,BANK182061,1991
4012,BANK4012,BANK252101,1958
4013,BANK4013,BANK309993,1989
4014,BANK4014,BANK224906,1987
4015,BANK4015,BANK597844,1955
4016,BANK4016,BANK875774,2003
4017,BANK4017,BANK807455,1994
4018,BANK4018,BANK589505,1987
4019,BANK4019,BANK89461,1989
4020,BANK4020,BANK882425,2010
4021,BANK4021,BANK491435,1986
4022,BANK4022,BANK674077,1987
4023,BANK4023,BANK195102,1950
4024,BANK4024,BANK976106,2002
4025,BANK4025,BANK76035,1954
4026,BANK4026,BANK961883,2002
4027,BANK4027,BANK931453,1999
4028,BANK4028,BANK427,2003
4029,BANK4029,BANK714514,2010
4030,BANK4030,BANK745041,1983
4031,BANK4031,BANK784338,1963
4032,BANK4032,BANK981597,1990
4033,BANK4033,BANK339571,1999
4034,BANK4034,BANK407691,1965
4035,BANK4035,BANK163530,1959
4036,BANK4036,BANK914380,2005
4037,BANK4037,BANK77679,1980
4038,BANK4038,BANK253944,1993
4039,BANK4039,BANK236175,1996
4040,BANK4040,BANK340888,2007
4041,BANK4041,BANK775588,1971
4042,BANK4042,BANK722142,1971
4043,BANK4043,BANK646154,1964
4044,BANK4044,BANK377433,1968
4045,BANK4045,BANK593160,1980
4046,BANK4046,BANK842534,1976
4047,BANK4047,BANK919643,1988
4048,BANK4048,BANK587147,2014
4049,BANK4049,BANK439605,1986
4050,BANK4050,BANK635696,2013
4051,BANK4051,BANK397711,2009
4052,BANK4052,BANK932709,2007
4053,BANK4053,BANK436946,1994
4054,BANK4054,BANK409808,1975
4055,BANK4055,BANK302291,2010
4056,BANK4056,BANK727750,1958
4057,BANK4057,BANK903863,1956
4058,BANK4058,BANK577692,1996
4059,BANK4059,BANK459889,2003
4060,BANK4060,BANK402011,2002
4061,BANK4061,BANK858802,1960
4062,BANK4062,BANK941205,1977
4063,BANK4063,BANK546917,2000
4064,BANK4064,BANK586592,1981
4065,BANK4065,BANK384252,1975
4066,BANK4066,BANK707588,1969
4067,BANK4067,BANK354347,1995
4068,BANK4068,BANK570669,1999
4069,BANK4069,BANK838694,1951
4070,BANK4070,BANK690307,2005
4071,BANK4071,BANK539321,2003
4072,BANK4072,BANK341649,2014
4073,BANK4073,BANK968998,1973
4074,BANK4074,BANK457844,2014
4075,BANK4075,BANK224692,1991
4076,BANK4076,BANK713410,2006
4077,BANK4077,BANK753303,1972
4078,BANK4078,BANK683272,1969
4079,BANK4079,BANK999094,1984
4080,BANK4080,BANK548184,1954
4081,BANK4081,BANK229346,1979
4082,BANK4082,BANK737124,1957
4083,BANK4083,BANK673684,1983
4084,BANK4084,BANK842459,1992
4085,BANK4085,BANK437258,2000
4086,BANK4086,BANK859653,2007
4087,BANK4087,BANK986005,2005
4088,BANK4088,BANK322726,1999
4089,BANK4089,BANK688990,2003
4090,BANK4090,BANK904715,1985
4091,BANK4091,BANK266085,2010
4092,BANK4092,BANK732281,1997
4093,BANK4093,BANK203297,2009
4094,BANK4094,BANK771227,1954
4095,BANK4095,BANK689150,2001
4096,BANK4096,BANK536834,1980
4097,BANK4097,BANK690981,1972
4098,BANK4098,BANK592340,1968
4099,BANK4099,BANK938498,2001
4100,BANK4100,BANK231015,1952
4101,BANK4101,BANK340991,1972
